id	teller	story	index	start	end	duration	start_fraction	end_fraction	text
allyhardesty/reading-old-fb-statuses/157	allyhardesty	reading-old-fb-statuses	157	369.55	374.71	5.159999999999968	0.8039987816552084	0.8152249586633017	sky high at twelve-thirty if you want to
allyhardesty/reading-old-fb-statuses/158	allyhardesty	reading-old-fb-statuses	158	371.68	377.129	5.449000000000012	0.8086328430945958	0.8204877730397703	come come LOL i was sharing a bunch of
allyhardesty/reading-old-fb-statuses/159	allyhardesty	reading-old-fb-statuses	159	374.709	379.629	4.920000000000016	0.8152227830476025	0.8259268122878776	drake songs off of youtube on here too
allyhardesty/reading-old-fb-statuses/160	allyhardesty	reading-old-fb-statuses	160	377.129	381.879	4.75	0.8204877730397703	0.830821947611174	mom's making me come to the freedom game
allyhardesty/reading-old-fb-statuses/161	allyhardesty	reading-old-fb-statuses	161	379.629	385.36	5.7309999999999945	0.8259268122878776	0.8383952658602385	but ha there is no way I'm getting
allyhardesty/reading-old-fb-statuses/162	allyhardesty	reading-old-fb-statuses	162	381.879	387.788	5.908999999999992	0.830821947611174	0.8436776607780002	dressed gonna just go in pjs HML wife he
allyhardesty/reading-old-fb-statuses/163	allyhardesty	reading-old-fb-statuses	163	385.36	389.949	4.588999999999999	0.8383952658602385	0.8483791663040641	just left oh well we played black ops
allyhardesty/reading-old-fb-statuses/164	allyhardesty	reading-old-fb-statuses	164	387.788	393.189	5.4010000000000105	0.8436776607780002	0.8554281611696111	and got like destroyed by my brother's
allyhardesty/reading-old-fb-statuses/165	allyhardesty	reading-old-fb-statuses	165	389.949	395.528	5.579000000000008	0.8483791663040641	0.8605169262901402	xbox live friends smh LOL add me box
allyhardesty/reading-old-fb-statuses/166	allyhardesty	reading-old-fb-statuses	166	393.189	397.868	4.678999999999974	0.8554281611696111	0.8656078670263685	reader I am bored out of my mind
allyhardesty/reading-old-fb-statuses/167	allyhardesty	reading-old-fb-statuses	167	395.528	400.689	5.161000000000001	0.8605169262901402	0.8717452789139327	somebody hit my line uh-huh I didn't
allyhardesty/reading-old-fb-statuses/168	allyhardesty	reading-old-fb-statuses	168	397.869	402.309	4.439999999999998	0.8656100426420678	0.8752697763467062	even mean for that to rhyme I hate it
allyhardesty/reading-old-fb-statuses/169	allyhardesty	reading-old-fb-statuses	169	400.689	405.039	4.349999999999966	0.8717452789139327	0.8812092072056392	when people are all like you're so tall
allyhardesty/reading-old-fb-statuses/170	allyhardesty	reading-old-fb-statuses	170	402.309	407.829	5.519999999999982	0.8752697763467062	0.8872791750065269	or short it's like um yeah way to point
allyhardesty/reading-old-fb-statuses/171	allyhardesty	reading-old-fb-statuses	171	405.038	412.149	7.11099999999999	0.88120703158994	0.8966778348272562	out the obvious uh-huh hugs not drugs
allyhardesty/reading-old-fb-statuses/172	allyhardesty	reading-old-fb-statuses	172	407.829	413.739	5.909999999999968	0.8872791750065269	0.9001370637890522	people cringing just cringing I think
allyhardesty/reading-old-fb-statuses/173	allyhardesty	reading-old-fb-statuses	173	412.149	415.718	3.569000000000017	0.8966778348272562	0.9044426072578541	people should just be themselves and not
allyhardesty/reading-old-fb-statuses/174	allyhardesty	reading-old-fb-statuses	174	413.738	417.728	3.990000000000009	0.9001348881733531	0.9088155948133322	care what everyone thinks still agree
allyhardesty/reading-old-fb-statuses/175	allyhardesty	reading-old-fb-statuses	175	415.718	421.108	5.389999999999986	0.9044426072578541	0.9161691758767732	with the status to be honest I don't
allyhardesty/reading-old-fb-statuses/176	allyhardesty	reading-old-fb-statuses	176	417.728	424.568	6.839999999999975	0.9088155948133322	0.9236968061961535	even know if it's gonna load any farther
allyhardesty/reading-old-fb-statuses/177	allyhardesty	reading-old-fb-statuses	177	421.108	428.798	7.689999999999998	0.9161691758767732	0.9328996606039509	January fifth 2011 so this was an eighth
allyhardesty/reading-old-fb-statuses/178	allyhardesty	reading-old-fb-statuses	178	424.569	430.718	6.149000000000001	0.9236989818118528	0.9370768427464973	grade for me if I do a video on things
allyhardesty/reading-old-fb-statuses/179	allyhardesty	reading-old-fb-statuses	179	428.798	432.368	3.569999999999993	0.9328996606039509	0.940666608650248	that people wrote on my timeline I don't
allyhardesty/reading-old-fb-statuses/180	allyhardesty	reading-old-fb-statuses	180	430.718	434.468	3.75	0.9370768427464973	0.9452354016186582	know how I'm gonna be able to post it in
allyhardesty/reading-old-fb-statuses/181	allyhardesty	reading-old-fb-statuses	181	432.369	435.909	3.5399999999999636	0.9406687842659474	0.9483704638412671	the video just because I don't want to
allyhardesty/reading-old-fb-statuses/182	allyhardesty	reading-old-fb-statuses	182	434.468	438.189	3.7210000000000036	0.9452354016186582	0.953330867635541	get in trouble for like saying people's
allyhardesty/reading-old-fb-statuses/183	allyhardesty	reading-old-fb-statuses	183	435.908	439.748	3.839999999999975	0.9483682882255678	0.9567226525106606	names or anything Wow yeah you guys it's
allyhardesty/reading-old-fb-statuses/184	allyhardesty	reading-old-fb-statuses	184	438.189	442.088	3.899000000000001	0.953330867635541	0.961813593246889	not gonna let you scroll any farther so
allyhardesty/reading-old-fb-statuses/185	allyhardesty	reading-old-fb-statuses	185	439.749	443.649	3.8999999999999773	0.9567248281263598	0.9652097293534071	I guess that wraps up this video thank
allyhardesty/reading-old-fb-statuses/186	allyhardesty	reading-old-fb-statuses	186	442.088	445.569	3.4809999999999945	0.961813593246889	0.9693869114959535	you so much for watching if you enjoyed
allyhardesty/reading-old-fb-statuses/187	allyhardesty	reading-old-fb-statuses	187	443.649	447.249	3.6000000000000227	0.9652097293534071	0.9730419458706815	please give it a big thumbs up subscribe
allyhardesty/reading-old-fb-statuses/188	allyhardesty	reading-old-fb-statuses	188	445.569	449.499	3.930000000000007	0.9693869114959535	0.9779370811939779	if you haven't already leave a comment
allyhardesty/reading-old-fb-statuses/189	allyhardesty	reading-old-fb-statuses	189	447.249	451.449	4.199999999999989	0.9730419458706815	0.9821795318075016	letting me know what your favorite satis
allyhardesty/reading-old-fb-statuses/190	allyhardesty	reading-old-fb-statuses	190	449.499	453.549	4.0499999999999545	0.9779370811939779	0.9867483247759116	was that I posted back in middle school
allyhardesty/reading-old-fb-statuses/191	allyhardesty	reading-old-fb-statuses	191	451.449	455.049	3.599999999999966	0.9821795318075016	0.9900117483247759	/ freshman year be sure to follow all my
allyhardesty/reading-old-fb-statuses/192	allyhardesty	reading-old-fb-statuses	192	453.548	456.758	3.2099999999999795	0.9867461491602124	0.993729875554782	social media it's always likes in the
allyhardesty/reading-old-fb-statuses/193	allyhardesty	reading-old-fb-statuses	193	455.048	460.798	5.75	0.9900095727090767	1.0025193629797233	description box below and I'll see you
allyhardesty/reading-old-fb-statuses/194	allyhardesty	reading-old-fb-statuses	194	456.759	460.799	4.039999999999964	0.9937320511704814	1.0025215385954225	my next video later alligators bye
allyhardesty/mermaids/0	allyhardesty	mermaids	0	12.779	16.198	3.4190000000000005	0.03402017943188776	0.043122221334824164	clear on this by the end of the video
allyhardesty/mermaids/1	allyhardesty	mermaids	1	14.369	17.969	3.6000000000000014	0.03825306817879296	0.04783696722838964	because I have so much that I like
allyhardesty/mermaids/2	allyhardesty	mermaids	2	16.199	19.98	3.780999999999999	0.043124883529004614	0.053190639725261564	really really believe in that is kind of
allyhardesty/mermaids/3	allyhardesty	mermaids	3	17.969	22.379	4.41	0.04783696722838964	0.05957724356414557	like evidence obviously this being a
allyhardesty/mermaids/4	allyhardesty	mermaids	4	19.98	24.3	4.32	0.053190639725261564	0.06469131858477757	conspiracy theory there is no proof
allyhardesty/mermaids/5	allyhardesty	mermaids	5	22.379	25.759	3.379999999999999	0.05957724356414557	0.06857545989404468	proof that this is in fact real there
allyhardesty/mermaids/6	allyhardesty	mermaids	6	24.3	27.929	3.628999999999998	0.06469131858477757	0.07435242126560711	are just some pretty convincing
allyhardesty/mermaids/7	allyhardesty	mermaids	7	25.76	30.3	4.539999999999999	0.06857812208822513	0.08066448366743871	arguments and things that don't really
allyhardesty/mermaids/8	allyhardesty	mermaids	8	27.929	31.768	3.839000000000002	0.07435242126560711	0.0845725847243298	make sense and don't necessarily prove
allyhardesty/mermaids/9	allyhardesty	mermaids	9	30.3	32.7	2.400000000000002	0.08066448366743871	0.08705374970050317	that they're not real so wait till the
allyhardesty/mermaids/10	allyhardesty	mermaids	10	31.768	34.469	2.7010000000000005	0.0845725847243298	0.09176317120570775	end of the video before you make your
allyhardesty/mermaids/11	allyhardesty	mermaids	11	32.7	35.76	3.059999999999995	0.08705374970050317	0.09520006389266032	decision and decide whether or not you
allyhardesty/mermaids/12	allyhardesty	mermaids	12	34.469	36.84	2.371000000000002	0.09176317120570775	0.09807523360753935	think they're real I think they're
allyhardesty/mermaids/13	allyhardesty	mermaids	13	35.759	38.609	2.8500000000000014	0.09519740169847989	0.10278465511274393	really you don't have to agree with me
allyhardesty/mermaids/14	allyhardesty	mermaids	14	36.84	39.96	3.1199999999999974	0.09807523360753935	0.10638127945052313	but here's my video providing some
allyhardesty/mermaids/15	allyhardesty	mermaids	15	38.609	41.939	3.3299999999999983	0.10278465511274393	0.11164976173362086	evidence and some things that kind of
allyhardesty/mermaids/16	allyhardesty	mermaids	16	39.96	42.808	2.847999999999999	0.10638127945052313	0.11396320847642627	make you question the existence of
allyhardesty/mermaids/17	allyhardesty	mermaids	17	41.939	44.46	2.521000000000001	0.11164976173362086	0.11836115326251898	mermaids
allyhardesty/mermaids/18	allyhardesty	mermaids	18	42.808	46.14	3.3320000000000007	0.11396320847642627	0.12283363948566409	for starters mermaids have been around
allyhardesty/mermaids/19	allyhardesty	mermaids	19	44.46	47.969	3.5090000000000003	0.11836115326251898	0.1277027926416953	for quite some time back in the
allyhardesty/mermaids/20	allyhardesty	mermaids	20	46.14	50.219	4.079000000000001	0.12283363948566409	0.1336927295476932	prehistoric era they were drawn on caves
allyhardesty/mermaids/21	allyhardesty	mermaids	21	47.969	52.109	4.140000000000001	0.1277027926416953	0.13872427654873148	so this was way back before they had the
allyhardesty/mermaids/22	allyhardesty	mermaids	22	50.219	54.96	4.741	0.1336927295476932	0.14631419215717595	Little Mermaid movie or any of that
allyhardesty/mermaids/23	allyhardesty	mermaids	23	52.109	58.079	5.969999999999999	0.13872427654873148	0.1546175758059793	stuff so it kind of makes you wonder why
allyhardesty/mermaids/24	allyhardesty	mermaids	24	70.65	73.38	2.7299999999999898	0.1880840188483348	0.1953518089609456	hands they're kind of webbed
allyhardesty/mermaids/25	allyhardesty	mermaids	25	72.0	75.09	3.0900000000000034	0.19167798099193356	0.19990416100950403	some people more than others right here
allyhardesty/mermaids/26	allyhardesty	mermaids	26	73.379	76.769	3.3900000000000006	0.19534914676676518	0.20437398503846874	we're the only mammal to actually have
allyhardesty/mermaids/27	allyhardesty	mermaids	27	75.09	78.6	3.509999999999991	0.19990416100950403	0.20924846258286078	that on our hands and we have the
allyhardesty/mermaids/28	allyhardesty	mermaids	28	76.769	80.789	4.019999999999996	0.20437398503846874	0.21507600564385168	capabilities to swim hold our breath
allyhardesty/mermaids/29	allyhardesty	mermaids	29	78.599	82.53	3.9309999999999974	0.20924580038868038	0.21971088571200384	underwater and do a lot of things and I
allyhardesty/mermaids/30	allyhardesty	mermaids	30	80.79	84.0	3.2099999999999937	0.21507866783803212	0.2236243111572558	mean obviously mermaids they look just
allyhardesty/mermaids/31	allyhardesty	mermaids	31	82.53	85.799	3.2690000000000055	0.21971088571200384	0.22841359848787374	like us except for their underwater
allyhardesty/mermaids/32	allyhardesty	mermaids	32	84.0	87.54	3.5400000000000063	0.2236243111572558	0.2330484785560259	humans and they have the tails and all
allyhardesty/mermaids/33	allyhardesty	mermaids	33	85.799	89.4	3.600999999999999	0.22841359848787374	0.23800015973165084	that so it is possible that we did in
allyhardesty/mermaids/34	allyhardesty	mermaids	34	87.54	91.65	4.109999999999999	0.2330484785560259	0.24399009663764876	fact adapt from mermaids are mermaids
allyhardesty/mermaids/35	allyhardesty	mermaids	35	89.4	93.329	3.928999999999988	0.23800015973165084	0.2484599206666134	adapted from us vice-versa we are
allyhardesty/mermaids/36	allyhardesty	mermaids	36	91.65	94.829	3.178999999999988	0.24399009663764876	0.2524532119372787	adapted to our environments therefore
allyhardesty/mermaids/37	allyhardesty	mermaids	37	93.328	96.389	3.060999999999993	0.248457258472433	0.2566062348587706	they are adapted to living and breathing
allyhardesty/mermaids/38	allyhardesty	mermaids	38	94.828	97.889	3.060999999999993	0.2524505497430983	0.2605995261294359	underwater we are not because your own
allyhardesty/mermaids/39	allyhardesty	mermaids	39	96.39	99.478	3.087999999999994	0.25660889705295103	0.26482975268216064	land I know this sounds super crazy
allyhardesty/mermaids/40	allyhardesty	mermaids	40	97.89	101.219	3.3289999999999935	0.2606021883236163	0.2694646327503128	right now but bear with me I have so
allyhardesty/mermaids/41	allyhardesty	mermaids	41	99.478	102.868	3.3900000000000006	0.26482975268216064	0.27385459095386416	much more information coming and it is
allyhardesty/mermaids/42	allyhardesty	mermaids	42	101.219	104.7	3.4810000000000088	0.2694646327503128	0.27873173069243673	pretty convincing also back to date
allyhardesty/mermaids/43	allyhardesty	mermaids	43	102.868	105.719	2.850999999999999	0.27385459095386416	0.2814445065623086	Christopher Columbus claims that he had
allyhardesty/mermaids/44	allyhardesty	mermaids	44	104.7	107.368	2.667999999999992	0.27873173069243673	0.28583446476586	an encounter with three different
allyhardesty/mermaids/45	allyhardesty	mermaids	45	105.719	109.17	3.4510000000000076	0.2814445065623086	0.29063173867901926	mermaids he writes about it in his book
allyhardesty/mermaids/46	allyhardesty	mermaids	46	107.368	111.39	4.022000000000006	0.28583446476586	0.29654180975960387	he's a guy who basically found in
allyhardesty/mermaids/47	allyhardesty	mermaids	47	109.17	112.71	3.539999999999992	0.29063173867901926	0.3000559060777893	America next to the Indians so there is
allyhardesty/mermaids/48	allyhardesty	mermaids	48	111.39	114.39	3.0	0.29654180975960387	0.3045283923009344	a lot of people who will come out and
allyhardesty/mermaids/49	allyhardesty	mermaids	49	112.709	116.519	3.8100000000000023	0.3000532438836089	0.3101962037110987	said that they saw mermaids and just
allyhardesty/mermaids/50	allyhardesty	mermaids	50	114.39	117.75	3.3599999999999994	0.3045283923009344	0.31347336474722465	like alien or UFO sightings it's one of
